Fetch,เรียก,module,Magento_Paypal
Fetch Updates,เรียกข้อมูลอัปเดต,module,Magento_Paypal
Sort Order,ลำดับ,module,Magento_Paypal
Sort Order PayPal Credit,เรียงลำดับเครดิตของ PayPal,module,Magento_Paypal
Incentive,แรงจูงใจ,module,Magento_Paypal
Login,เข้าสู่ระบบ,module,Magento_Paypal
Sign a billing agreement to streamline further purchases with PayPal.,ลงนามในข้อตกลงในการเรียกเก็บเงินเพื่อเพิ่มความคล่องตัวในการซื้อสินค้าเพิ่มเติมด้วย PayPal,module,Magento_Paypal
Sign a billing agreement to streamline further purchases with PayPal.,ลงนามในข้อตกลงในการเรียกเก็บเงินเพื่อเพิ่มความคล่องตัวในการซื้อสินค้าเพิ่มเติมด้วย PayPal,module,Magento_Paypal
API Signature,ลายเซ็นต์ API,module,Magento_Paypal
Payflow Link,ลิงก์ Payflow,module,Magento_Paypal
Customer,ลูกค้า,module,Magento_Paypal
Choose a secure bundled payment solution for your business.,เลือกโซลูชันการชำระเงินแบบรวมที่ปลอดภัยสำหรับธุรกิจของคุณ,module,Magento_Paypal
Points Incentive Redemption,แลกรับคะแนนสะสม,module,Magento_Paypal
Reward Voucher Redemption,แลกรับคูปอง,module,Magento_Paypal
PayPal Product Logo,โลโก้ผลิตภัณฑ์ PayPal,module,Magento_Paypal
Date,วันที่,module,Magento_Paypal
Report Date,วันที่รายงาน,module,Magento_Paypal
Start Date,วันที่เริ่มต้น,module,Magento_Paypal
Finish Date,วันที่เสร็จสิ้น,module,Magento_Paypal
Expiration Date,วันหมดอายุ,module,Magento_Paypal
Void,ยกเลิก,module,Magento_Paypal
URL method for Cancel URL and Return URL,วิธี URL สำหรับยกเลิก URL และ URL ที่ส่งกลับ,module,Magento_Paypal
Shipping Method,วิธีการจัดส่งสินค้า,module,Magento_Paypal
Payment Method,วิธีการชำระเงิน,module,Magento_Paypal
Payment Method:,วิธีการชำระเงิน:,module,Magento_Paypal
Requested payment method does not match with order.,วิธีการชำระเงินที่ขอไม่ตรงกับคำสั่งซื้อ,module,Magento_Paypal
The payment is pending while it is being reviewed by PayPal for risk.,วิธีการชำระเงินนี้ไม่สามารถใช้งานได้,module,Magento_Paypal
Other Payment Methods:,วิธีการชำระเงินอื่น ๆ :,module,Magento_Paypal
Payments Pro Hosted Solution,วิธีชำระเงิน Pro Hosted,module,Magento_Paypal
Invalid method %1::%2,วิธีไม่ถูกต้อง %1 :: %2,module,Magento_Paypal
Time of Day,เวลาของวัน,module,Magento_Paypal
Send Email Confirmation,ส่งการยืนยันอีเมล,module,Magento_Paypal
Page Style,สไตล์หน้า,module,Magento_Paypal
Status,สถานะ,module,Magento_Paypal
Status:,สถานะ:,module,Magento_Paypal
Order Status,สถานะการสั่งซื้อ,module,Magento_Paypal
Payer Address Status,สถานะที่อยู่ของผู้รับเงิน,module,Magento_Paypal
Payer Status,สถานะผู้ชำระเงิน,module,Magento_Paypal
Static,สถิติ,module,Magento_Paypal
Create...,สร้าง ...,module,Magento_Paypal
Created billing agreement #%1.,สร้างข้อตกลงการเรียกเก็บเงิน #%1,module,Magento_Paypal
Created At,สร้างที่,module,Magento_Paypal
Created,สร้างแล้ว,module,Magento_Paypal
Created:,สร้างแล้ว:,module,Magento_Paypal
Header (center),ส่วนหัว (กลาง),module,Magento_Paypal
Ask Customer,สอบถามลูกค้า,module,Magento_Paypal
Purchased,สั่งซื้อ,module,Magento_Paypal
Place Order Using Billing Agreements,สั่งซื้อโดยใช้ข้อตกลงการเรียกเก็บเงิน,module,Magento_Paypal
Place Order,ดำเนินการสั่งซื้อ,module,Magento_Paypal
Important:,สำคัญ:,module,Magento_Paypal
For Virtual Quotes Only,สำหรับคำคมเสมือนจริงเท่านั้น,module,Magento_Paypal
ending,สิ้นสุด,module,Magento_Paypal
Page Background Color,สีพื้นหลังของเพจ,module,Magento_Paypal
Header Background Color,สีพื้นหลังส่วนหัว,module,Magento_Paypal
Header Border Color,สีส่วนหัวของหัวกระดาษ,module,Magento_Paypal
Custom Path,เส้นทางที่กำหนดเอง,module,Magento_Paypal
Display,แสดง,module,Magento_Paypal
Display Express Checkout in the Payment Information step,แสดงการชำระเงินด่วนในขั้นตอนข้อมูลการชำระเงิน,module,Magento_Paypal
Displays on catalog pages and homepage.,แสดงในหน้าแคตตาล็อกและโฮมเพจ,module,Magento_Paypal
Display on Product Details Page,แสดงในหน้ารายละเอียดผลิตภัณฑ์,module,Magento_Paypal
Display on Shopping Cart,แสดงบนตะกร้าสินค้า,module,Magento_Paypal
Checkout Cart Page,หน้าตะกร้าชำระเงิน,module,Magento_Paypal
Catalog Product Page,หน้าสินค้าแค็ตตาล็อก,module,Magento_Paypal
Catalog Category Page,หน้าหมวดหมู่แคตตาล็อก,module,Magento_Paypal
expires,หมดอายุ,module,Magento_Paypal
Credit Card Number,หมายเลขบัตรเครดิต,module,Magento_Paypal
Card Verification Number,หมายเลขยืนยันบัตร,module,Magento_Paypal
or,หรือ,module,Magento_Paypal
Vault Enabled,ห้องนิรภัยเปิดใช้งานแล้ว,module,Magento_Paypal
Debit,หักบัญชี,module,Magento_Paypal
Title,ชื่อ,module,Magento_Paypal
"If you do not have multiple users set up on your account, please re-enter your Vendor/Merchant Login here.",หากคุณไม่ได้ตั้งค่าผู้ใช้หลายรายในบัญชีของคุณโปรดป้อนการลงชื่อเข้าใช้ ผู้ขาย/ร้านค้า ของคุณอีกครั้งที่นี่,module,Magento_Paypal
"To check out, please sign in with your email address.",หากต้องการเช็คเอาท์โปรดลงชื่อเข้าใช้ด้วยที่อยู่อีเมลของคุณ,module,Magento_Paypal
"To use PayPal Payments Advanced, you must configure your PayPal Payments Advanced account on the PayPal website.",หากต้องการใช้ Paypal ขั้นสูงคุณต้องกำหนดค่าบัญชี Paypal ขั้นสูงของ PayPal ในเว็บไซต์ PayPal,module,Magento_Paypal
"Whether to create a billing agreement, if there are no active billing agreements available.",หากต้องการสร้างข้อตกลงในการเรียกเก็บเงินหากไม่มีข้อตกลงการเรียกเก็บเงินที่ใช้งานได้,module,Magento_Paypal
"If this option is enabled, customer can change shipping address and shipping method on PayPal website. In live mode works via HTTPS protocol only.",หากเปิดใช้งานตัวเลือกนี้ลูกค้าสามารถเปลี่ยนที่อยู่จัดส่งและวิธีจัดส่งสินค้าได้ที่เว็บไซต์ PayPal ในโหมดถ่ายทอดสดทำงานผ่านโปรโตคอล HTTPS เท่านั้น,module,Magento_Paypal
"If not specified, Default Country from General Config will be used",หากไม่ได้ระบุไว้จะใช้ประเทศที่เป็นค่าเริ่มต้นจากการกำหนดค่าทั่วไป,module,Magento_Paypal
Partner,หุ้นส่วน,module,Magento_Paypal
Event,เหตุการณ์,module,Magento_Paypal
Unknown reason. Please contact PayPal customer service.,เหตุผลที่ไม่รู้จัก กรุณาติดต่อฝ่ายบริการลูกค้าของ PayPal,module,Magento_Paypal
Sandbox Mode,โหมด Sandbox,module,Magento_Paypal
Test Mode,โหมดทดสอบ,module,Magento_Paypal
Debug Mode,โหมดดีบัก,module,Magento_Paypal
Allow in Billing Agreement Wizard,อนุญาตในตัวช่วยสร้างข้อตกลงการเรียกเก็บเงิน,module,Magento_Paypal
Auto,รถยนต์,module,Magento_Paypal
Updated At,อัปเดตที่,module,Magento_Paypal
Update Shipping Method,อัพเดทวิธีการจัดส่งสินค้า,module,Magento_Paypal
Email,อีเมล,module,Magento_Paypal
Email Associated with PayPal Merchant Account (Optional),อีเมลที่เชื่อมโยงกับบัญชีร้านค้า ของ PayPal (อุปกรณ์เสริม),module,Magento_Paypal
Payer Email,อีเมลผู้ชำระเงิน,module,Magento_Paypal
Transfer Shipping Options,โอนตัวเลือกการจัดส่ง,module,Magento_Paypal
Transfer Cart Line Items,โอนรายการโฆษณาในตะกร้า,module,Magento_Paypal
Home Page,โฮมเพจ,module,Magento_Paypal
"""Remember Me"" Default Value","ค่าเริ่มต้น ""จดจำฉัน""",module,Magento_Persistent
Remember Me,จดจำฉัน,module,Magento_Persistent
Check &quot;Remember Me&quot; to access your shopping cart on this computer even if you are not signed in.,ตรวจสอบ &quot;จำฉัน&quot; เพื่อเข้าถึงตะกร้าช็อปปิ้งบนคอมพิวเตอร์เครื่องนี้แม้ว่าคุณจะไม่ได้ลงชื่อเข้าใช้ก็ตาม,module,Magento_Persistent
Check 'Remember Me' to access your shopping cart on this computer even if you are not signed in.,ตรวจสอบ จำฉัน เพื่อเข้าถึงตะกร้าช็อปปิ้งบนคอมพิวเตอร์เครื่องนี้แม้ว่าคุณจะไม่ได้ลงชื่อเข้าใช้ก็ตาม,module,Magento_Persistent
Persistent Shopping Cart,ตะกร้าที่ต่อเนื่อง,module,Magento_Persistent
Your shopping cart has been updated with new prices.,ตะกร้าสินค้าของคุณได้รับการอัปเดตด้วยราคาใหม่แล้ว,module,Magento_Persistent
General Options,ตัวเลือกทั่วไป,module,Magento_Persistent
What's this?,นี่คืออะไร?,module,Magento_Persistent
"Enable ""Remember Me""","เปิดใช้ ""Remember Me""",module,Magento_Persistent
Enable Persistence,เปิดใช้งานความคงอยู่,module,Magento_Persistent
Not you?,ไม่ใช่คุณ?,module,Magento_Persistent
Persist Shopping Cart,ยังคงมีตะกร้า,module,Magento_Persistent
"Welcome, %1!",ยินดีต้อนรับ %1!,module,Magento_Persistent
We cannot load the configuration from file %1.,เราไม่สามารถโหลดการกำหนดค่าจากไฟล์ %1,module,Magento_Persistent
Clear Persistence on Sign Out,ล้างความคงทนในการออกจากระบบ,module,Magento_Persistent
"Method ""%1"" is not defined in ""%2""","วิธีการ ""%1"" ไม่ได้กำหนดไว้ใน ""%2""",module,Magento_Persistent
"To check out, please sign in using your email address.",หากต้องการเช็คเอาท์โปรดลงชื่อเข้าใช้โดยใช้ที่อยู่อีเมลของคุณ,module,Magento_Persistent
Persistence Lifetime (seconds),อายุการใช้งานคงที่ (วินาที),module,Magento_Persistent
Persist Recently Ordered Items,คงรายการที่สั่งล่าสุด,module,Magento_PersistentHistory
Persist Currently Compared Products,คงอยู่ในปัจจุบันผลิตภัณฑ์ที่เปรียบเทียบ,module,Magento_PersistentHistory
Persist Wish List,คงอยู่ในรายการโปรด,module,Magento_PersistentHistory
Persist Comparison History,ประวัติการเปรียบเทียบที่มีอยู่,module,Magento_PersistentHistory
Persist Customer Group Membership and Segmentation,ยังคงเป็นสมาชิกกลุ่มลูกค้าและการแบ่งกลุ่ม,module,Magento_PersistentHistory
Persist Recently Viewed Products,ยังคงมีผลิตภัณฑ์ที่ดูล่าสุด,module,Magento_PersistentHistory
Defines the default product price,กำหนดราคาผลิตภัณฑ์เริ่มต้น,module,Magento_PricePermissions
Edit Product Price,แก้ไขราคาผลิตภัณฑ์,module,Magento_PricePermissions
Edit Product Status,แก้ไขสถานะผลิตภัณฑ์,module,Magento_PricePermissions
Default Product Price,ราคาผลิตภัณฑ์เริ่มต้น,module,Magento_PricePermissions
Read Product Price,อ่านราคาสินค้า,module,Magento_PricePermissions
"%name,","%name,",module,Magento_ProductAlert
Product Alerts,แจ้งเตือนสินค้า,module,Magento_ProductAlert
We can't update the alert subscription right now.,ขณะนี้เราไม่สามารถอัปเดตการสมัครรับข้อมูลแจ้งเตือนได้,module,Magento_ProductAlert
Error Email Recipient,ข้อผิดพลาดของผู้รับอีเมล,module,Magento_ProductAlert
Error Email Template,ข้อผิดพลาดในเทมเพลตอีเมล,module,Magento_ProductAlert
Error Email Sender,ข้อผิดพลาดผู้ส่งอีเมล,module,Magento_ProductAlert
Click here to stop alerts for this product.,คลิกที่นี่เพื่อหยุดการแจ้งเตือนสำหรับผลิตภัณฑ์นี้,module,Magento_ProductAlert
Frequency,ความถี่,module,Magento_ProductAlert
There are not enough parameters.,ค่า parameters ไม่ครบถ้วน,module,Magento_ProductAlert
You will no longer receive price alerts for this product.,คุณจะไม่ได้รับการแจ้งเตือนราคาสำหรับผลิตภัณฑ์นี้อีกต่อไป,module,Magento_ProductAlert
You will no longer receive stock alerts.,คุณจะไม่ได้รับการแจ้งเตือนสต็อกสินค้าอีกต่อไป,module,Magento_ProductAlert
You will no longer receive stock alerts for this product.,คุณจะไม่ได้รับการแจ้งเตือนหุ้นสำหรับผลิตภัณฑ์นี้อีกต่อไป,module,Magento_ProductAlert
You saved the alert subscription.,คุณได้บันทึกการสมัครสมาชิกการแจ้งเตือนแล้ว,module,Magento_ProductAlert
You deleted the alert subscription.,คุณได้ลบการสมัครรับข้อมูลแจ้งเตือนแล้ว,module,Magento_ProductAlert
Price change alert! We wanted you to know that prices have changed for these products:,แจ้งเตือนการเปลี่ยนแปลงราคา! เราต้องการให้คุณทราบว่าราคามีการเปลี่ยนแปลงสำหรับผลิตภัณฑ์เหล่านี้:,module,Magento_ProductAlert
Product alerts cron warnings,แจ้งเตือนผลิตภัณฑ์ cron,module,Magento_ProductAlert
Alert Email Sender,แจ้งเตือนผู้ส่งอีเมล,module,Magento_ProductAlert
Product alerts Cron error,แจ้งเตือนสินค้า Cron ไม่เห็น,module,Magento_ProductAlert
Notify me when this product is in stock,แจ้งให้ฉันทราบเมื่อมีสินค้านี้ในสต็อก,module,Magento_ProductAlert
Notify me when the price drops,แจ้งให้ฉันทราบเมื่อราคาลดลง,module,Magento_ProductAlert
Product Alerts Run Settings,ตั้งค่าการแจ้งเตือนสินค้า,module,Magento_ProductAlert
Stock Alert Email Template,เทมเพลตอีเมลการแจ้งเตือนคลังสินค้า,module,Magento_ProductAlert
Price Alert Email Template,เทมเพลตอีเมลแจ้งเตือนราคา,module,Magento_ProductAlert
"Email template chosen based on theme fallback when ""Default"" option is selected.","เทมเพลตอีเมลที่จะย้อนกลับมาเป็นแบบเดิมเมื่อเลือกตัวเลือก ""เริ่มต้น""",module,Magento_ProductAlert
In stock alert! We wanted you to know that these products are now available:,ในการแจ้งเตือนสต็อก! เราอยากให้คุณรู้ว่าผลิตภัณฑ์เหล่านี้มีให้บริการแล้ว:,module,Magento_ProductAlert
Alert subscription has been saved.,บันทึกการจองสมาชิกแล้ว,module,Magento_ProductAlert
Invalid block type: %1,ประเภทบล็อกไม่ถูกต้อง: %1,module,Magento_ProductAlert
Unable to update the alert subscription.,ไม่สามารถอัปเดตการสมัครรับข้อมูลแจ้งเตือน,module,Magento_ProductAlert
Unsubscribe from all stock alerts,ยกเลิกการสมัครการแจ้งเตือนคลังสินค้าทั้งหมด,module,Magento_ProductAlert
Unsubscribe from all price alerts,ยกเลิกการสมัครการแจ้งเตือนราคาทั้งหมด,module,Magento_ProductAlert
Price:,ราคา,module,Magento_ProductAlert
Products price changed alert,ราคาผลิตภัณฑ์เปลี่ยนแปลงการแจ้งเตือน,module,Magento_ProductAlert
We can't find the product.,เราไม่พบผลิตภัณฑ์,module,Magento_ProductAlert
The product was not found.,เราไม่พบผลิตภัณฑ์,module,Magento_ProductAlert
Start Time,เวลาเริ่มต้น,module,Magento_ProductAlert
Products back in stock alert,สินค้าที่แจ้งเตือนในสต็อก,module,Magento_ProductAlert
Allow Alert When Product Price Changes,อนุญาตให้แจ้งเตือนเมื่อมีการเปลี่ยนแปลงราคาสินค้า,module,Magento_ProductAlert
Allow Alert When Product Comes Back in Stock,อนุญาตให้แจ้งเตือนเมื่อสินค้ากลับเข้ามามีในสต๊อก,module,Magento_ProductAlert
{size},{size},module,Magento_ProductVideo
{width}^{height} px,{width}^{height} px,module,Magento_ProductVideo
Url,url,module,Magento_ProductVideo
Invalid video url,url วิดีโอถูกต้องถูกต้อง,module,Magento_ProductVideo
YouTube and Vimeo supported.,YouTube และ Vimeo สนับสนุนแล้ว,module,Magento_ProductVideo
Edit Video,แก้ไขวีดีโอ,module,Magento_ProductVideo
Image Size,ขนาดภาพ,module,Magento_ProductVideo
Image Resolution,ขนาดภาพ,module,Magento_ProductVideo
Alt Text,ข้อความสำรอง,module,Magento_ProductVideo
Video Error,ข้อผิดพลาดเกี่ยวกับวิดีโอ,module,Magento_ProductVideo
Youtube API key is invalid,คีย์ API ของ Youtube ไม่ถูกต้อง,module,Magento_ProductVideo
YouTube API Key,คีย์ YouTube API,module,Magento_ProductVideo
Hidden,ซ่อน,module,Magento_ProductVideo
Hide from Product Page,ซ่อนจากหน้าผลิตภัณฑ์,module,Magento_ProductVideo
Save,บันทึก,module,Magento_ProductVideo
Unknown video type,ประเภทวิดีโอที่ไม่รู้จัก,module,Magento_ProductVideo
Uploader:,ผู้อัพโหลด:,module,Magento_ProductVideo
Add Video,เพิ่มวิดีโอ,module,Magento_ProductVideo
Preview Image,ภาพตัวอย่าง,module,Magento_ProductVideo
Could not get preview image information. Please check your connection and try again.,ไม่สามารถรับข้อมูลรูปภาพตัวอย่าง โปรดตรวจสอบการเชื่อมต่อของคุณและลองอีกครั้ง,module,Magento_ProductVideo
Video cant be shown due to the following reason:,ไม่สามารถแสดงวิดีโอเนื่องจากสาเหตุต่อไปนี้:,module,Magento_ProductVideo
Protocol isn't allowed,ไม่อนุญาตโปรโตคอล,module,Magento_ProductVideo
Cancel,ยกเลิก,module,Magento_ProductVideo
Duration:,ระยะเวลา:,module,Magento_ProductVideo
Get Video Information,รับข้อมูลวิดีโอ,module,Magento_ProductVideo
Description,รายละเอียด,module,Magento_ProductVideo
Auto restart video,รีสตาร์ทวิดีโอโดยอัตโนมัติ,module,Magento_ProductVideo
Images and Videos,รูปภาพและวิดีโอ,module,Magento_ProductVideo
Images And Videos,รูปภาพและวิดีโอ,module,Magento_ProductVideo
Autostart base video,เริ่มต้นวิดีโอฐาน,module,Magento_ProductVideo
Browse to find or drag image here,เรียกดูเพื่อค้นหาหรือลากภาพที่นี่,module,Magento_ProductVideo
Delete,ลบ,module,Magento_ProductVideo
Delete image,ลบรูปภาพ,module,Magento_ProductVideo
Delete video,ลบวิดีโอ,module,Magento_ProductVideo
Product Video,วิดีโอผลิตภัณฑ์,module,Magento_ProductVideo
Video not found,วิดีโอไม่พบ,module,Magento_ProductVideo
New Video,วิดีโอใหม่,module,Magento_ProductVideo
"Vimeo supported.<br />To add YouTube video, please <a href=""%1"">enter YouTube API Key</a> first.","สนับสนุน Vimeo<br />ในการเพิ่มวิดีโอ YouTube โปรด<a href=""%1"">ป้อนคีย์ YouTube API</a> ก่อน",module,Magento_ProductVideo
Show related video,แสดงวิดีโอที่เกี่ยวข้อง,module,Magento_ProductVideo
Role,หน้าที่,module,Magento_ProductVideo
Title,ชื่อ,module,Magento_ProductVideo
Title:,หัวข้อ:,module,Magento_ProductVideo
Uploaded:,อัปโหลด:,module,Magento_ProductVideo
Images And Videos,รูปภาพและวิดีโอ,module,Magento_ProductVideoStaging
Edit Automated Email Reminder Rules,แก้ไขกฎการแจ้งเตือนทางอีเมลโดยอัตโนมัติ,module,Magento_PromotionPermissions
Edit Cart Price Rules,แก้ไขกฎราคาของตะกร้า,module,Magento_PromotionPermissions
Edit Catalog Price Rules,แก้ไขกฎราคาสินค้า,module,Magento_PromotionPermissions
error123,ข้อผิดพลาด 123,module,Magento_Quote
error345,ข้อผิดพลาด 345,module,Magento_Quote
The qty value is required to update quote item.,กรุณาใส่จำนวน เพื่อดำเนินการต่อ,module,Magento_Quote
Shipping,การจัดส่ง,module,Magento_Quote
Shipping & Handling,การจัดส่งและการรับ,module,Magento_Quote
Shipping & Handling (%1),การจัดส่งและการรับ (%1),module,Magento_Quote
An error occurred on the server. Please try to place the order again.,เกิดข้อผิดพลาดขึ้นบนเซิร์ฟเวอร์ โปรดลองสั่งซื้ออีกครั้ง,module,Magento_Quote
Something went wrong during the item options declaration.,เกิดข้อผิดพลาดระหว่างการประกาศตัวเลือกรายการ,module,Magento_Quote
Item qty declaration error,ข้อผิดพลาดในการแจงนับจำนวนรายการ,module,Magento_Quote
"The address total model should be extended from
  \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.","ควรใช้รูปแบบที่อยู่จาก
  \Magento\Quote\Model\Quote\Address\Total\AbstractTotal.",module,Magento_Quote
Store Credit,เครดิตร้านค้า,module,Magento_Quote
Manage carts,จัดการรถลาก,module,Magento_Quote
Minimum order amount is %1,จำนวนการสั่งซื้อขั้นต่ำคือ %1,module,Magento_Quote
Minimum Order Amount Exceeded.,จำนวนใบสั่งซื้อขั้นต่ำเกิน,module,Magento_Quote
Carts,ตะกร้า,module,Magento_Quote
Cart %1 does not contain item %2,ตะกร้า %1 ไม่มีรายการ %2,module,Magento_Quote
Cart %1 doesn't contain item %2,ตะกร้า %1 ไม่มีรายการ %2,module,Magento_Quote
Cart %1 doesn't contain products,ตะกร้า %1 ไม่มีสินค้า,module,Magento_Quote
Cart contains virtual product(s) only. Shipping address is not applicable.,ตะกร้ามีเฉพาะผลิตภัณฑ์เสมือนเท่านั้น ที่อยู่จัดส่งไม่สามารถใช้งานได้,module,Magento_Quote
Cart contains virtual product(s) only. Shipping method is not applicable.,ตะกร้ามีเฉพาะผลิตภัณฑ์เสมือนเท่านั้น วิธีการจัดส่งไม่สามารถใช้ได้,module,Magento_Quote
Selected option(s) or their combination is not currently available.,ตัวเลือกที่เลือก หรือการรวมกันของพวกเขาไม่สามารถใช้ได้ในขณะนี้,module,Magento_Quote
Some of the selected options are not currently available.,ตัวเลือกที่เลือกบางตัวไม่สามารถใช้งานได้ในขณะนี้,module,Magento_Quote
An item option with code %1 already exists.,ตัวเลือกรายการที่มีรหัส %1 มีอยู่แล้ว,module,Magento_Quote
This is the wrong quote item id to update configuration.,นี่คือไอเท็มรายการราคาที่ไม่ถูกต้องเพื่ออัปเดตการกำหนดค่า,module,Magento_Quote
Some item options or their combination are not currently available.,บางตัวเลือกรายการหรือชุดค่าผสมของพวกเขายังไม่พร้อมใช้งาน,module,Magento_Quote
Please check the shipping address information. %1,โปรดตรวจสอบข้อมูลที่อยู่ในการจัดส่ง %1,module,Magento_Quote
Please check the billing address information. %1,โปรดตรวจสอบข้อมูลที่อยู่สำหรับการเรียกเก็บเงิน %1,module,Magento_Quote
Please specify a shipping method.,โปรดระบุวิธีการจัดส่ง,module,Magento_Quote
Please select a valid payment method.,โปรดเลือกวิธีการชำระเงินที่ถูกต้อง,module,Magento_Quote
Product that you are trying to add is not available.,ผลิตภัณฑ์ที่คุณต้องการเพิ่มไม่สามารถใช้งานได้,module,Magento_Quote
Some of the products below do not have all the required options.,ผลิตภัณฑ์บางรายการด้านล่างไม่มีตัวเลือกทั้งหมดที่จำเป็น,module,Magento_Quote
Tax,ภาษี,module,Magento_Quote
Invalid state change requested,มีการร้องขอการเปลี่ยนแปลงสถานะที่ไม่ถูกต้อง,module,Magento_Quote
Subtotal,มูลค่าสินค้ารวม,module,Magento_Quote
Shipping address not set.,ไม่ได้ตั้งค่าจัดส่ง,module,Magento_Quote
Shipping address is not set,ไม่ได้ตั้งค่าที่อยู่จัดส่ง,module,Magento_Quote
The address model is not defined.,ไม่ได้มีการตั้งค่ารุปแบบที่อยู่ (address model) ไว้,module,Magento_Quote
"Carrier with such method not found: %1, %2","ไม่พบผู้ให้บริการด้วยวิธีดังกล่าว: %1, %2",module,Magento_Quote
Cannot assign customer to the given cart. You don't have permission for this operation.,ไม่สามารถกำหนดลูกค้าให้กับตะกร้าที่ระบุ คุณไม่มีสิทธิ์สำหรับการดำเนินการนี้,module,Magento_Quote
Cannot assign customer to the given cart. The cart belongs to different store.,ไม่สามารถกำหนดลูกค้าให้กับตะกร้าที่ระบุ ตะกร้าเป็นของร้านอื่น,module,Magento_Quote
Cannot assign customer to the given cart. The cart is not anonymous.,ไม่สามารถกำหนดลูกค้าให้กับตะกร้าที่ระบุ ตะกร้าไม่ได้ระบุชื่อ,module,Magento_Quote
Cannot assign customer to the given cart. Customer already has active cart.,ไม่สามารถกำหนดลูกค้าให้กับตะกร้าที่ระบุ ลูกค้ามีตะกร้าที่ใช้งานอยู่แล้ว,module,Magento_Quote
Cannot set shipping method. %1,ไม่สามารถกำหนดวิธีการจัดส่ง %1,module,Magento_Quote
Cannot set shipping method. %1,ไม่สามารถกำหนดวิธีการจัดส่ง %1,module,Magento_Quote
Some addresses cannot be used due to country-specific configurations.,ไม่สามารถใช้ที่อยู่บางแห่งเนื่องจากการกำหนดค่าเฉพาะประเทศ,module,Magento_Quote
Could not apply coupon code,ไม่สามารถใช้รหัสคูปอง,module,Magento_Quote
Could not remove item from quote,ไม่สามารถนำรายการออกจากราคาเสนอ,module,Magento_Quote
Could not save quote,ไม่สามารถบันทึกคำพูดได้,module,Magento_Quote
Unable to save address. Please check input data.,ไม่สามารถบันทึกที่อยู่ได้ โปรดตรวจสอบการป้อนข้อมูล,module,Magento_Quote
Could not delete coupon code,ไม่สามารถลบรหัสคูปอง,module,Magento_Quote
Cannot create quote,ไม่สามารถสร้างใบเสนอราคา,module,Magento_Quote
Grand Total,ยอดรวม,module,Magento_Quote
Coupon code is not valid,รหัสคูปองไม่ถูกต้อง,module,Magento_Quote
Invalid customer address id %1,รหัสที่อยู่ของลูกค้าไม่ถูกต้อง %1,module,Magento_Quote
Invalid address id %1,รหัสที่อยู่ไม่ถูกต้อง %1,module,Magento_Quote
Invalid customer id %1,รหัสลูกค้าไม่ถูกต้อง %1,module,Magento_Quote
This item price or quantity is not valid for checkout.,ราคาหรือปริมาณรายการนี้ไม่สามารถใช้ได้สำหรับเช็คเอาท์,module,Magento_Quote
We found an item options declaration error.,เราพบข้อผิดพลาดในการประกาศตัวเลือกรายการ,module,Magento_Quote
We found an invalid request for adding product to quote.,เราพบคำขอที่ไม่ถูกต้องสำหรับการเพิ่มผลิตภัณฑ์ในใบเสนอราคา,module,Magento_Quote
We found an invalid item option format.,เราพบรูปแบบตัวเลือกรายการที่ไม่ถูกต้อง,module,Magento_Quote
"This shipping method is not available. To use this shipping method, please contact us.",วิธีการจัดส่งนี้ไม่พร้อมใช้งาน หากต้องการใช้วิธีการจัดส่งนี้โปรดติดต่อเรา,module,Magento_Quote
Shipping method is not applicable for empty cart,วิธีการจัดส่งไม่สามารถใช้กับตะกร้าที่ว่างเปล่า,module,Magento_Quote
The requested Payment Method is not available.,วิธีการชาระเงินที่คุณเลือกไม่สามารถทำได้,module,Magento_Quote
Discount,ส่วนลด,module,Magento_Quote
Only 1 shipping assignment can be set,สามารถตั้งค่าการจัดส่งได้เพียง 1 รายการเท่านั้น,module,Magento_Quote
"%name,","%name,",module,Magento_Reminder
"<b>Important</b>: If you select ""Use Auto Generation"", this rule will no longer be used in any automated email reminder rules for abandoned carts","<b>สำคัญ</b> : หากคุณเลือก ""ใช้การสร้างอัตโนมัติ"" กฎนี้จะไม่ใช้ในกฎการแจ้งเตือนอีเมลอัตโนมัติใด ๆ สำหรับตะกร้าที่ถูกทิ้ง",module,Magento_Reminder
10 minutes,10 นาที,module,Magento_Reminder
15 minutes,15 นาที,module,Magento_Reminder
20 minutes,20 นาที,module,Magento_Reminder
30 minutes,30 นาที,module,Magento_Reminder
5 minutes,5 นาที,module,Magento_Reminder
ID,รหัสประจำตัว,module,Magento_Reminder
Items Subselection,รายการย่อยรายการ,module,Magento_Reminder
N/A,N/A,module,Magento_Reminder
Rule,กฎ,module,Magento_Reminder
Reminder Rules,กฎการแจ้งเตือน,module,Magento_Reminder
Automated Email Marketing Reminder Rules,กฎการแจ้งเตือนการตลาดทางอีเมลอัตโนมัติ,module,Magento_Reminder
New Reminder Rule,กฎการแจ้งเตือนใหม่,module,Magento_Reminder
Automated Email Reminder Rules,กฎการแจ้งเตือนอีเมลอัตโนมัติ,module,Magento_Reminder
Promotion rule this reminder will advertise.,กฎการส่งเสริมการขายนี้จะแจ้งเตือน,module,Magento_Reminder
This rule is assigned to %1 automated reminder rule(s). Deleting this rule will automatically unassign it.,กฎนี้กำหนดให้กับกฎการแจ้งเตือนอัตโนมัติ %1 การลบกฎนี้จะยกเลิกการมอบหมายโดยอัตโนมัติ,module,Magento_Reminder
